,Alex,Bob,Win,Hand,Deck
9901,5,5,0,5,170
9902,5,6,0,5,170
9903,6,2,0,5,170
9904,6,3,0,5,170
9905,6,4,0,5,170
9906,6,5,0,5,170
9907,0,0,1,5,170
9908,0,0,2,5,170
9909,0,0,0,0,171
9910,1,1,0,1,171
9911,1,2,0,1,171
9912,3,0,0,1,171
9913,3,1,0,1,171
9914,2,4,0,2,171
9915,2,5,0,2,171
9916,3,3,0,2,171
9917,3,4,0,2,171
9918,4,2,0,2,171
9919,4,3,0,2,171
9920,5,1,0,2,171
9921,5,2,0,2,171
9922,6,0,0,2,171
9923,6,1,0,2,171
9924,0,0,1,2,171
9925,2,5,0,3,171
9926,2,6,0,3,171
9927,3,4,0,3,171
9928,3,5,0,3,171
9929,3,6,0,3,171
9930,4,3,0,3,171
9931,4,4,0,3,171
9932,4,5,0,3,171
9933,5,2,0,3,171
9934,5,3,0,3,171
9935,5,4,0,3,171
9936,6,1,0,3,171
9937,6,2,0,3,171
9938,6,3,0,3,171
9939,0,0,1,3,171
9940,0,0,2,3,171
9941,2,6,0,4,171
9942,3,5,0,4,171
9943,3,6,0,4,171
9944,4,4,0,4,171
9945,4,5,0,4,171
9946,4,6,0,4,171
9947,5,3,0,4,171
9948,5,4,0,4,171
9949,5,5,0,4,171
9950,6,2,0,4,171
9951,6,3,0,4,171
9952,6,4,0,4,171
9953,0,0,1,4,171
9954,0,0,2,4,171
9955,3,6,0,5,171
9956,4,5,0,5,171
9957,4,6,0,5,171
9958,5,4,0,5,171
9959,5,5,0,5,171
9960,5,6,0,5,171
9961,6,3,0,5,171
9962,6,4,0,5,171
9963,6,5,0,5,171
9964,6,6,0,5,171
9965,0,0,1,5,171
9966,0,0,2,5,171
9967,0,0,0,0,172
9968,1,0,0,1,172
9969,2,0,0,1,172
9970,2,1,0,1,172
9971,3,0,0,1,172
9972,2,1,0,2,172
9973,2,2,0,2,172
9974,2,3,0,2,172
9975,3,0,0,2,172
9976,3,1,0,2,172
9977,3,2,0,2,172
9978,4,0,0,2,172
9979,4,1,0,2,172
9980,5,0,0,2,172
9981,2,3,0,3,172
9982,2,4,0,3,172
9983,3,2,0,3,172
9984,3,3,0,3,172
9985,4,1,0,3,172
9986,4,2,0,3,172
9987,5,0,0,3,172
9988,5,1,0,3,172
9989,6,0,0,3,172
9990,2,4,0,4,172
9991,2,5,0,4,172
9992,2,6,0,4,172
9993,3,3,0,4,172
9994,3,4,0,4,172
9995,3,5,0,4,172
9996,3,6,0,4,172
9997,4,2,0,4,172
9998,4,3,0,4,172
9999,4,4,0,4,172
10000,4,5,0,4,172
10001,5,1,0,4,172
10002,5,2,0,4,172
10003,5,3,0,4,172
10004,5,4,0,4,172
10005,6,0,0,4,172
10006,6,1,0,4,172
10007,6,2,0,4,172
10008,6,3,0,4,172
10009,0,0,1,4,172
10010,4,6,0,5,172
10011,5,5,0,5,172
10012,6,4,0,5,172
10013,0,0,1,5,172
10014,0,0,2,5,172
10015,0,0,0,0,173
10016,0,0,0,1,173
10017,0,1,0,1,173
10018,1,0,0,1,173
10019,0,1,0,2,173
10020,1,0,0,2,173
10021,0,1,0,3,173
10022,1,0,0,3,173
10023,1,1,0,3,173
10024,2,0,0,3,173
10025,1,3,0,4,173
10026,1,4,0,4,173
10027,1,5,0,4,173
10028,1,6,0,4,173
10029,2,2,0,4,173
10030,2,3,0,4,173
10031,2,4,0,4,173
10032,2,5,0,4,173
10033,3,1,0,4,173
10034,3,2,0,4,173
10035,3,3,0,4,173
10036,3,4,0,4,173
10037,4,0,0,4,173
10038,4,1,0,4,173
10039,4,2,0,4,173
10040,4,3,0,4,173
10041,5,0,0,4,173
10042,5,1,0,4,173
10043,5,2,0,4,173
10044,6,0,0,4,173
10045,6,1,0,4,173
10046,1,6,0,5,173
10047,2,5,0,5,173
10048,2,6,0,5,173
10049,3,4,0,5,173
10050,3,5,0,5,173
10051,3,6,0,5,173
10052,4,3,0,5,173
10053,4,4,0,5,173
10054,4,5,0,5,173
10055,4,6,0,5,173
10056,5,2,0,5,173
10057,5,3,0,5,173
10058,5,4,0,5,173
10059,5,5,0,5,173
10060,5,6,0,5,173
10061,6,1,0,5,173
10062,6,2,0,5,173
10063,6,3,0,5,173
10064,6,4,0,5,173
10065,6,5,0,5,173
10066,0,0,1,5,173
10067,0,0,2,5,173
10068,0,0,0,0,174
10069,0,0,0,1,174
10070,0,1,0,1,174
10071,1,0,0,1,174
10072,0,2,0,2,174
10073,0,3,0,2,174
10074,0,4,0,2,174
10075,1,0,0,2,174
10076,1,1,0,2,174
10077,1,2,0,2,174
10078,1,3,0,2,174
10079,2,0,0,2,174
10080,2,1,0,2,174
10081,2,2,0,2,174
10082,3,0,0,2,174
10083,3,1,0,2,174
10084,4,0,0,2,174
10085,0,4,0,3,174
10086,1,3,0,3,174
10087,1,4,0,3,174
10088,2,2,0,3,174
10089,2,3,0,3,174
10090,3,1,0,3,174
10091,3,2,0,3,174
10092,4,0,0,3,174
10093,4,1,0,3,174
10094,5,0,0,3,174
10095,1,5,0,4,174
10096,1,6,0,4,174
10097,2,4,0,4,174
10098,2,5,0,4,174
10099,2,6,0,4,174
10100,3,3,0,4,174
10101,3,4,0,4,174
10102,3,5,0,4,174
10103,3,6,0,4,174
10104,4,2,0,4,174
10105,4,3,0,4,174
10106,4,4,0,4,174
10107,4,5,0,4,174
10108,5,1,0,4,174
10109,5,2,0,4,174
10110,5,3,0,4,174
10111,5,4,0,4,174
10112,6,0,0,4,174
10113,6,1,0,4,174
10114,6,2,0,4,174
10115,6,3,0,4,174
10116,0,0,1,4,174
10117,0,0,2,4,174
10118,2,6,0,5,174
10119,3,5,0,5,174
10120,3,6,0,5,174
10121,4,4,0,5,174
10122,4,5,0,5,174
10123,4,6,0,5,174
10124,5,3,0,5,174
10125,5,4,0,5,174
10126,5,5,0,5,174
10127,6,2,0,5,174
10128,6,3,0,5,174
10129,6,4,0,5,174
10130,0,0,1,5,174
10131,0,0,2,5,174
10132,0,0,0,0,175
10133,0,0,0,1,175
10134,0,1,0,1,175
10135,0,2,0,1,175
10136,1,0,0,1,175
10137,1,1,0,1,175
10138,2,0,0,1,175
10139,1,1,0,2,175
10140,1,2,0,2,175
10141,1,3,0,2,175
10142,2,0,0,2,175
10143,2,1,0,2,175
10144,2,2,0,2,175
10145,3,0,0,2,175
10146,3,1,0,2,175
10147,3,2,0,2,175
10148,4,0,0,2,175
10149,4,1,0,2,175
10150,5,0,0,2,175
10151,1,2,0,3,175
10152,1,3,0,3,175
10153,1,4,0,3,175
10154,2,1,0,3,175
10155,2,2,0,3,175
10156,2,3,0,3,175
10157,2,4,0,3,175
10158,2,5,0,3,175
10159,3,0,0,3,175
10160,3,1,0,3,175
10161,3,2,0,3,175
10162,3,3,0,3,175
10163,3,4,0,3,175
10164,3,5,0,3,175
10165,4,0,0,3,175
10166,4,1,0,3,175
10167,4,2,0,3,175
10168,4,3,0,3,175
10169,4,4,0,3,175
10170,5,0,0,3,175
10171,5,1,0,3,175
10172,5,2,0,3,175
10173,5,3,0,3,175
10174,6,0,0,3,175
10175,6,1,0,3,175
10176,6,2,0,3,175
10177,0,0,1,3,175
10178,1,4,0,4,175
10179,1,5,0,4,175
10180,2,3,0,4,175
10181,2,4,0,4,175
10182,2,5,0,4,175
10183,2,6,0,4,175
10184,3,2,0,4,175
10185,3,3,0,4,175
10186,3,4,0,4,175
10187,3,5,0,4,175
10188,4,1,0,4,175
10189,4,2,0,4,175
10190,4,3,0,4,175
10191,4,4,0,4,175
10192,5,0,0,4,175
10193,5,1,0,4,175
10194,5,2,0,4,175
10195,5,3,0,4,175
10196,6,0,0,4,175
10197,6,1,0,4,175
10198,6,2,0,4,175
10199,0,0,1,4,175
10200,2,6,0,5,175
10201,3,5,0,5,175
10202,3,6,0,5,175
10203,4,4,0,5,175
10204,4,5,0,5,175
10205,4,6,0,5,175
10206,5,3,0,5,175
10207,5,4,0,5,175
10208,5,5,0,5,175
10209,6,2,0,5,175
10210,6,3,0,5,175
10211,6,4,0,5,175
10212,0,0,1,5,175
10213,0,0,2,5,175
10214,0,0,0,0,176
10215,0,1,0,1,176
10216,0,2,0,1,176
10217,1,1,0,1,176
10218,2,1,0,1,176
10219,0,2,0,2,176
10220,0,3,0,2,176
10221,0,4,0,2,176
10222,1,2,0,2,176
10223,1,3,0,2,176
10224,2,1,0,2,176
10225,2,2,0,2,176
10226,3,1,0,2,176
10227,1,3,0,3,176
10228,1,4,0,3,176
10229,1,5,0,3,176
10230,1,6,0,3,176
10231,2,2,0,3,176
10232,2,3,0,3,176
10233,2,4,0,3,176
10234,2,5,0,3,176
10235,2,6,0,3,176
10236,3,2,0,3,176
10237,3,3,0,3,176
10238,3,4,0,3,176
10239,3,5,0,3,176
10240,4,1,0,3,176
10241,4,2,0,3,176
10242,4,3,0,3,176
10243,4,4,0,3,176
10244,5,1,0,3,176
10245,5,2,0,3,176
10246,5,3,0,3,176
10247,0,0,2,3,176
10248,1,5,0,4,176
10249,1,6,0,4,176
10250,2,4,0,4,176
10251,2,5,0,4,176
10252,2,6,0,4,176
10253,3,3,0,4,176
10254,3,4,0,4,176
10255,3,5,0,4,176
10256,3,6,0,4,176
10257,4,2,0,4,176
10258,4,3,0,4,176
10259,4,4,0,4,176
10260,4,5,0,4,176
10261,5,1,0,4,176
10262,5,2,0,4,176
10263,5,3,0,4,176
10264,5,4,0,4,176
10265,6,1,0,4,176
10266,6,2,0,4,176
10267,6,3,0,4,176
10268,0,0,2,4,176
10269,3,6,0,5,176
10270,4,5,0,5,176
10271,4,6,0,5,176
10272,5,4,0,5,176
10273,5,5,0,5,176
10274,5,6,0,5,176
10275,6,3,0,5,176
10276,6,4,0,5,176
10277,6,5,0,5,176
10278,6,6,0,5,176
10279,0,0,1,5,176
10280,0,0,2,5,176
10281,0,0,0,0,177
10282,0,0,0,1,177
10283,0,1,0,2,177
10284,0,2,0,2,177
10285,0,3,0,2,177
10286,0,4,0,2,177
10287,1,1,0,2,177
10288,1,2,0,2,177
10289,1,3,0,2,177
10290,2,1,0,2,177
10291,2,2,0,2,177
10292,0,4,0,3,177
10293,0,5,0,3,177
10294,1,3,0,3,177
10295,1,4,0,3,177
10296,2,2,0,3,177
10297,2,3,0,3,177
10298,3,1,0,3,177
10299,3,2,0,3,177
10300,0,5,0,4,177
10301,0,6,0,4,177
10302,1,4,0,4,177
10303,1,5,0,4,177
10304,2,3,0,4,177
10305,2,4,0,4,177
10306,3,2,0,4,177
10307,3,3,0,4,177
10308,4,1,0,4,177
10309,4,2,0,4,177
10310,5,1,0,4,177
10311,2,6,0,5,177
10312,3,5,0,5,177
10313,3,6,0,5,177
10314,4,4,0,5,177
10315,4,5,0,5,177
10316,4,6,0,5,177
10317,5,3,0,5,177
10318,5,4,0,5,177
10319,5,5,0,5,177
10320,6,3,0,5,177
10321,6,4,0,5,177
10322,0,0,1,5,177
10323,0,0,2,5,177
10324,0,0,0,0,178
10325,0,2,0,1,178
10326,0,3,0,1,178
10327,0,4,0,1,178
10328,1,1,0,1,178
10329,1,2,0,1,178
10330,1,3,0,1,178
10331,2,0,0,1,178
10332,2,1,0,1,178
10333,3,0,0,1,178
10334,3,1,0,1,178
10335,4,0,0,1,178
10336,0,5,0,2,178
10337,0,6,0,2,178
10338,1,4,0,2,178
10339,1,5,0,2,178
10340,1,6,0,2,178
10341,2,3,0,2,178
10342,2,4,0,2,178
10343,2,5,0,2,178
10344,3,2,0,2,178
10345,3,3,0,2,178
10346,3,4,0,2,178
10347,4,1,0,2,178
10348,4,2,0,2,178
10349,4,3,0,2,178
10350,5,1,0,2,178
10351,5,2,0,2,178
10352,0,0,2,2,178
10353,0,6,0,3,178
10354,1,5,0,3,178
10355,1,6,0,3,178
10356,2,4,0,3,178
10357,2,5,0,3,178
10358,2,6,0,3,178
10359,3,3,0,3,178
10360,3,4,0,3,178
10361,3,5,0,3,178
10362,3,6,0,3,178
10363,4,2,0,3,178
10364,4,3,0,3,178
10365,4,4,0,3,178
10366,4,5,0,3,178
10367,5,2,0,3,178
10368,5,3,0,3,178
10369,5,4,0,3,178
10370,6,2,0,3,178
10371,6,3,0,3,178
10372,0,0,1,3,178
10373,0,0,2,3,178
10374,1,6,0,4,178
10375,2,5,0,4,178
10376,2,6,0,4,178
10377,3,3,0,4,178
10378,3,4,0,4,178
10379,3,5,0,4,178
10380,3,6,0,4,178
10381,4,2,0,4,178
10382,4,3,0,4,178
10383,4,4,0,4,178
10384,4,5,0,4,178
10385,5,2,0,4,178
10386,5,3,0,4,178
10387,5,4,0,4,178
10388,6,2,0,4,178
10389,6,3,0,4,178
10390,0,0,1,4,178
10391,0,0,2,4,178
10392,3,6,0,5,178
10393,4,5,0,5,178
10394,4,6,0,5,178
10395,5,4,0,5,178
10396,5,5,0,5,178
10397,5,6,0,5,178
10398,6,3,0,5,178
10399,6,4,0,5,178
10400,6,5,0,5,178
10401,0,0,1,5,178
10402,0,0,2,5,178
10403,0,0,0,0,179
10404,0,1,0,1,179
10405,0,2,0,1,179
10406,0,3,0,1,179
10407,0,4,0,1,179
10408,1,0,0,1,179
10409,1,1,0,1,179
10410,1,2,0,1,179
10411,1,3,0,1,179
10412,2,0,0,1,179
10413,2,1,0,1,179
10414,2,2,0,1,179
10415,3,0,0,1,179
10416,3,1,0,1,179
10417,1,4,0,2,179
10418,1,5,0,2,179
10419,1,6,0,2,179
10420,2,3,0,2,179
10421,2,4,0,2,179
10422,2,5,0,2,179
10423,3,2,0,2,179
10424,3,3,0,2,179
10425,3,4,0,2,179
10426,4,1,0,2,179
10427,4,2,0,2,179
10428,4,3,0,2,179
10429,5,0,0,2,179
10430,5,1,0,2,179
10431,5,2,0,2,179
10432,6,0,0,2,179
10433,6,1,0,2,179
10434,0,0,1,2,179
10435,1,6,0,3,179
10436,2,5,0,3,179
10437,2,6,0,3,179
10438,3,4,0,3,179
10439,3,5,0,3,179
10440,3,6,0,3,179
10441,4,3,0,3,179
10442,4,4,0,3,179
10443,4,5,0,3,179
10444,5,2,0,3,179
10445,5,3,0,3,179
10446,5,4,0,3,179
10447,6,1,0,3,179
10448,6,2,0,3,179
10449,6,3,0,3,179
10450,0,0,1,3,179
10451,0,0,2,3,179
10452,1,6,0,4,179
10453,2,5,0,4,179
10454,2,6,0,4,179
10455,3,4,0,4,179
10456,3,5,0,4,179
10457,3,6,0,4,179
10458,4,3,0,4,179
10459,4,4,0,4,179
10460,4,5,0,4,179
10461,4,6,0,4,179
10462,5,2,0,4,179
10463,5,3,0,4,179
10464,5,4,0,4,179
10465,5,5,0,4,179
10466,6,1,0,4,179
10467,6,2,0,4,179
10468,6,3,0,4,179
10469,6,4,0,4,179
10470,0,0,1,4,179
10471,0,0,2,4,179
10472,4,6,0,5,179
10473,5,5,0,5,179
10474,6,4,0,5,179
10475,0,0,1,5,179
10476,0,0,2,5,179
10477,0,0,0,0,180
10478,0,2,0,1,180
10479,0,3,0,1,180
10480,0,4,0,1,180
10481,1,1,0,1,180
10482,1,2,0,1,180
10483,1,3,0,1,180
10484,2,1,0,1,180
10485,2,2,0,1,180
10486,3,1,0,1,180
10487,0,4,0,2,180
10488,0,5,0,2,180
10489,0,6,0,2,180
10490,1,3,0,2,180
10491,1,4,0,2,180
10492,1,5,0,2,180
10493,1,6,0,2,180
10494,2,2,0,2,180
10495,2,3,0,2,180
10496,2,4,0,2,180
10497,2,5,0,2,180
10498,3,1,0,2,180
10499,3,2,0,2,180
10500,3,3,0,2,180
10501,3,4,0,2,180
10502,4,1,0,2,180
10503,4,2,0,2,180
10504,4,3,0,2,180
10505,5,1,0,2,180
10506,5,2,0,2,180
10507,6,1,0,2,180
10508,0,0,2,2,180
10509,0,6,0,3,180
10510,1,5,0,3,180
10511,1,6,0,3,180
10512,2,4,0,3,180
10513,2,5,0,3,180
10514,2,6,0,3,180
10515,3,3,0,3,180
10516,3,4,0,3,180
10517,3,5,0,3,180
10518,4,2,0,3,180
10519,4,3,0,3,180
10520,4,4,0,3,180
10521,5,1,0,3,180
10522,5,2,0,3,180
10523,5,3,0,3,180
10524,6,1,0,3,180
10525,6,2,0,3,180
10526,0,0,1,3,180
10527,0,0,2,3,180
10528,1,6,0,4,180
10529,2,5,0,4,180
10530,2,6,0,4,180
10531,3,4,0,4,180
10532,3,5,0,4,180
10533,3,6,0,4,180
10534,4,3,0,4,180
10535,4,4,0,4,180
10536,4,5,0,4,180
10537,4,6,0,4,180
10538,5,2,0,4,180
10539,5,3,0,4,180
10540,5,4,0,4,180
10541,5,5,0,4,180
10542,5,6,0,4,180
10543,6,1,0,4,180
10544,6,2,0,4,180
10545,6,3,0,4,180
10546,6,4,0,4,180
10547,6,5,0,4,180
10548,0,0,1,4,180
10549,0,0,2,4,180
10550,5,6,0,5,180
10551,6,5,0,5,180
10552,0,0,1,5,180
10553,0,0,2,5,180
10554,0,0,0,0,181
10555,0,2,0,1,181
10556,0,3,0,1,181
10557,1,0,0,1,181
10558,1,1,0,1,181
10559,1,2,0,1,181
10560,2,2,0,2,181
10561,2,3,0,2,181
10562,3,0,0,2,181
10563,3,1,0,2,181
10564,3,2,0,2,181
10565,4,1,0,2,181
10566,2,3,0,3,181
10567,2,4,0,3,181
10568,2,5,0,3,181
10569,2,6,0,3,181
10570,3,2,0,3,181
10571,3,3,0,3,181
10572,3,4,0,3,181
10573,3,5,0,3,181
10574,4,1,0,3,181
10575,4,2,0,3,181
10576,4,3,0,3,181
10577,4,4,0,3,181
10578,5,0,0,3,181
10579,5,1,0,3,181
10580,5,2,0,3,181
10581,5,3,0,3,181
10582,6,0,0,3,181
10583,6,1,0,3,181
10584,6,2,0,3,181
10585,0,0,1,3,181
10586,2,4,0,4,181
10587,2,5,0,4,181
10588,2,6,0,4,181
10589,3,3,0,4,181
10590,3,4,0,4,181
10591,3,5,0,4,181
10592,3,6,0,4,181
10593,4,2,0,4,181
10594,4,3,0,4,181
10595,4,4,0,4,181
10596,4,5,0,4,181
10597,5,1,0,4,181
10598,5,2,0,4,181
10599,5,3,0,4,181
10600,5,4,0,4,181
10601,6,0,0,4,181
10602,6,1,0,4,181
10603,6,2,0,4,181
10604,6,3,0,4,181
10605,0,0,1,4,181
10606,3,6,0,5,181
10607,4,5,0,5,181
10608,4,6,0,5,181
10609,5,4,0,5,181
10610,5,5,0,5,181
10611,5,6,0,5,181
10612,6,3,0,5,181
10613,6,4,0,5,181
10614,6,5,0,5,181
10615,0,0,1,5,181
10616,0,0,2,5,181
10617,0,0,0,0,182
10618,0,0,0,1,182
10619,0,1,0,1,182
10620,0,2,0,1,182
10621,1,0,0,1,182
10622,0,4,0,2,182
10623,1,2,0,2,182
10624,1,3,0,2,182
10625,1,4,0,2,182
10626,2,1,0,2,182
10627,2,2,0,2,182
10628,2,3,0,2,182
10629,3,0,0,2,182
10630,3,1,0,2,182
10631,3,2,0,2,182
10632,4,0,0,2,182
10633,4,1,0,2,182
10634,5,0,0,2,182
10635,0,5,0,3,182
10636,1,4,0,3,182
10637,1,5,0,3,182
10638,2,3,0,3,182
10639,2,4,0,3,182
10640,2,5,0,3,182
10641,3,2,0,3,182
10642,3,3,0,3,182
10643,3,4,0,3,182
10644,4,1,0,3,182
10645,4,2,0,3,182
10646,4,3,0,3,182
10647,5,0,0,3,182
10648,5,1,0,3,182
10649,5,2,0,3,182
10650,6,0,0,3,182
10651,6,1,0,3,182
10652,0,0,1,3,182
10653,0,5,0,4,182
10654,0,6,0,4,182
10655,1,4,0,4,182
10656,1,5,0,4,182
10657,1,6,0,4,182
10658,2,3,0,4,182
10659,2,4,0,4,182
10660,2,5,0,4,182
10661,3,2,0,4,182
10662,3,3,0,4,182
10663,3,4,0,4,182
10664,4,1,0,4,182
10665,4,2,0,4,182
10666,4,3,0,4,182
10667,5,0,0,4,182
10668,5,1,0,4,182
10669,5,2,0,4,182
10670,6,0,0,4,182
10671,6,1,0,4,182
10672,0,0,1,4,182
10673,0,6,0,5,182
10674,1,5,0,5,182
10675,1,6,0,5,182
10676,2,4,0,5,182
10677,2,5,0,5,182
10678,2,6,0,5,182
10679,3,3,0,5,182
10680,3,4,0,5,182
10681,3,5,0,5,182
10682,3,6,0,5,182
10683,4,2,0,5,182
10684,4,3,0,5,182
10685,4,4,0,5,182
10686,4,5,0,5,182
10687,4,6,0,5,182
10688,5,1,0,5,182
10689,5,2,0,5,182
10690,5,3,0,5,182
10691,5,4,0,5,182
10692,5,5,0,5,182
10693,5,6,0,5,182
10694,6,1,0,5,182
10695,6,2,0,5,182
10696,6,3,0,5,182
10697,6,4,0,5,182
10698,6,5,0,5,182
10699,0,0,1,5,182
10700,0,0,2,5,182
10701,0,0,0,0,183
10702,0,1,0,1,183
10703,0,2,0,1,183
10704,0,3,0,1,183
10705,1,0,0,1,183
10706,1,1,0,1,183
10707,1,2,0,1,183
10708,2,0,0,1,183
10709,2,1,0,1,183
10710,3,0,0,1,183
10711,0,2,0,2,183
10712,0,3,0,2,183
10713,0,4,0,2,183
10714,1,1,0,2,183
10715,1,2,0,2,183
10716,1,3,0,2,183
10717,2,0,0,2,183
10718,2,1,0,2,183
10719,2,2,0,2,183
10720,3,0,0,2,183
10721,3,1,0,2,183
10722,4,0,0,2,183
10723,1,2,0,3,183
10724,1,3,0,3,183
10725,1,4,0,3,183
10726,1,5,0,3,183
10727,1,6,0,3,183
10728,2,1,0,3,183
10729,2,2,0,3,183
10730,2,3,0,3,183
10731,2,4,0,3,183
10732,2,5,0,3,183
10733,3,0,0,3,183
10734,3,1,0,3,183
10735,3,2,0,3,183
10736,3,3,0,3,183
10737,3,4,0,3,183
10738,4,0,0,3,183
10739,4,1,0,3,183
10740,4,2,0,3,183
10741,4,3,0,3,183
10742,5,0,0,3,183
10743,5,1,0,3,183
10744,5,2,0,3,183
10745,1,6,0,4,183
10746,2,5,0,4,183
10747,2,6,0,4,183
10748,3,4,0,4,183
10749,3,5,0,4,183
10750,3,6,0,4,183
10751,4,3,0,4,183
10752,4,4,0,4,183
10753,4,5,0,4,183
10754,4,6,0,4,183
10755,5,2,0,4,183
10756,5,3,0,4,183
10757,5,4,0,4,183
10758,5,5,0,4,183
10759,6,1,0,4,183
10760,6,2,0,4,183
10761,6,3,0,4,183
10762,6,4,0,4,183
10763,0,0,1,4,183
10764,0,0,2,4,183
10765,4,6,0,5,183
10766,5,5,0,5,183
10767,5,6,0,5,183
10768,6,4,0,5,183
10769,6,5,0,5,183
10770,0,0,1,5,183
10771,0,0,2,5,183
10772,0,0,0,0,184
10773,0,1,0,1,184
10774,1,0,0,1,184
10775,0,2,0,2,184
10776,0,3,0,2,184
10777,1,1,0,2,184
10778,1,2,0,2,184
10779,2,1,0,2,184
10780,0,3,0,3,184
10781,0,4,0,3,184
10782,0,5,0,3,184
10783,1,2,0,3,184
10784,1,3,0,3,184
10785,1,4,0,3,184
10786,2,1,0,3,184
10787,2,2,0,3,184
10788,2,3,0,3,184
10789,3,1,0,3,184
10790,3,2,0,3,184
10791,4,1,0,3,184
10792,0,5,0,4,184
10793,0,6,0,4,184
10794,1,4,0,4,184
10795,1,5,0,4,184
10796,2,3,0,4,184
10797,2,4,0,4,184
10798,3,2,0,4,184
10799,3,3,0,4,184
10800,4,1,0,4,184
10801,4,2,0,4,184
10802,5,1,0,4,184
10803,1,6,0,5,184
10804,2,5,0,5,184
10805,2,6,0,5,184
10806,3,4,0,5,184
10807,3,5,0,5,184
10808,3,6,0,5,184
10809,4,3,0,5,184
10810,4,4,0,5,184
10811,4,5,0,5,184
10812,5,2,0,5,184
10813,5,3,0,5,184
10814,5,4,0,5,184
10815,6,1,0,5,184
10816,6,2,0,5,184
10817,6,3,0,5,184
10818,0,0,1,5,184
10819,0,0,2,5,184
10820,0,0,0,0,185
10821,0,3,0,1,185
10822,1,1,0,1,185
10823,1,2,0,1,185
10824,1,3,0,1,185
10825,2,1,0,1,185
10826,2,2,0,1,185
10827,3,0,0,1,185
10828,3,1,0,1,185
10829,1,3,0,2,185
10830,1,4,0,2,185
10831,2,2,0,2,185
10832,2,3,0,2,185
10833,3,1,0,2,185
10834,3,2,0,2,185
10835,4,0,0,2,185
10836,4,1,0,2,185
10837,1,4,0,3,185
10838,1,5,0,3,185
10839,2,3,0,3,185
10840,2,4,0,3,185
10841,3,2,0,3,185
10842,3,3,0,3,185
10843,4,1,0,3,185
10844,4,2,0,3,185
10845,5,0,0,3,185
10846,5,1,0,3,185
10847,6,0,0,3,185
10848,1,5,0,4,185
10849,1,6,0,4,185
10850,2,4,0,4,185
10851,2,5,0,4,185
10852,2,6,0,4,185
10853,3,3,0,4,185
10854,3,4,0,4,185
10855,3,5,0,4,185
10856,4,2,0,4,185
10857,4,3,0,4,185
10858,4,4,0,4,185
10859,5,1,0,4,185
10860,5,2,0,4,185
10861,5,3,0,4,185
10862,6,0,0,4,185
10863,6,1,0,4,185
10864,6,2,0,4,185
10865,0,0,1,4,185
10866,0,0,2,4,185
10867,2,6,0,5,185
10868,3,5,0,5,185
10869,3,6,0,5,185
10870,4,4,0,5,185
10871,4,5,0,5,185
10872,4,6,0,5,185
10873,5,3,0,5,185
10874,5,4,0,5,185
10875,5,5,0,5,185
10876,6,2,0,5,185
10877,6,3,0,5,185
10878,6,4,0,5,185
10879,0,0,1,5,185
10880,0,0,2,5,185
10881,0,0,0,0,186
10882,0,0,0,1,186
10883,1,0,0,1,186
10884,0,1,0,2,186
10885,0,2,0,2,186
10886,1,1,0,2,186
10887,1,2,0,2,186
10888,2,1,0,2,186
10889,0,3,0,3,186
10890,0,4,0,3,186
10891,0,5,0,3,186
10892,1,2,0,3,186
10893,1,3,0,3,186
10894,1,4,0,3,186
10895,2,1,0,3,186
10896,2,2,0,3,186
10897,2,3,0,3,186
10898,3,1,0,3,186
10899,3,2,0,3,186
10900,4,1,0,3,186
10901,0,3,0,4,186
10902,0,4,0,4,186
10903,0,5,0,4,186
10904,0,6,0,4,186
10905,1,2,0,4,186
10906,1,3,0,4,186
10907,1,4,0,4,186
10908,1,5,0,4,186
10909,2,1,0,4,186
10910,2,2,0,4,186
10911,2,3,0,4,186
10912,2,4,0,4,186
10913,3,1,0,4,186
10914,3,2,0,4,186
10915,3,3,0,4,186
10916,4,1,0,4,186
10917,4,2,0,4,186
10918,5,1,0,4,186
10919,2,6,0,5,186
10920,3,5,0,5,186
10921,3,6,0,5,186
10922,4,4,0,5,186
10923,4,5,0,5,186
10924,4,6,0,5,186
10925,5,3,0,5,186
10926,5,4,0,5,186
10927,5,5,0,5,186
10928,6,2,0,5,186
10929,6,3,0,5,186
10930,6,4,0,5,186
10931,0,0,1,5,186
10932,0,0,2,5,186
10933,0,0,0,0,187
10934,1,0,0,1,187
10935,1,0,0,2,187
10936,1,1,0,2,187
10937,2,0,0,2,187
10938,2,1,0,2,187
10939,3,0,0,2,187
10940,1,3,0,3,187
10941,1,4,0,3,187
10942,2,2,0,3,187
10943,2,3,0,3,187
10944,2,4,0,3,187
10945,3,1,0,3,187
10946,3,2,0,3,187
10947,3,3,0,3,187
10948,3,4,0,3,187
10949,4,1,0,3,187
10950,4,2,0,3,187
10951,4,3,0,3,187
10952,5,0,0,3,187
10953,5,1,0,3,187
10954,5,2,0,3,187
10955,6,0,0,3,187
10956,6,1,0,3,187
10957,0,0,1,3,187
10958,2,5,0,4,187
10959,2,6,0,4,187
10960,3,4,0,4,187
10961,3,5,0,4,187
10962,3,6,0,4,187
10963,4,3,0,4,187
10964,4,4,0,4,187
10965,4,5,0,4,187
10966,5,2,0,4,187
10967,5,3,0,4,187
10968,5,4,0,4,187
10969,6,1,0,4,187
10970,6,2,0,4,187
10971,6,3,0,4,187
10972,0,0,1,4,187
10973,3,6,0,5,187
10974,4,5,0,5,187
10975,4,6,0,5,187
